1 0:-18.66666603088379 1:-16 2:-33.33333206176758 3:0.9343243837356567 4:0.9367237091064453 5:0.9238288998603821 6:0.7458882927894592 7:0.5291399955749512 8:0.7031328678131104 9:159.8666687011719 10:802.3200073242188 11:618.4533081054688 12:14697.2626953125 13:803625.375 14:803625.375 15:2.89478325843811 16:3.91160774230957 17:3.91160774230957 18:162.6666717529297 19:808 20:621.3333129882812 21:297.2335510253906 22:4756.37646484375 23:2800.5703125 24:17.24046325683594 25:68.96648406982422 26:52.92041397094727 27:1.361193656921387 28:-0.1439418941736221 29:-0.2182090282440186 30:0.9529571533203125 31:0.4940142035484314 32:-0.448287159204483 33:1.088356971740723 34:0.2981742918491364 35:-0.3861837089061737 36:-51.85449600219727 37:-229.1026000976562 38:101.8233795166016 39:5652.14013671875 40:28366.294921875 41:21865.626953125 42:2688.888916015625 43:52488 44:10368 45:31946688 46:804646720 47:478105664 48:5.808805465698242 49:227.296142578125 50:0.02555611170828342 51:34.48413467407227 52:1138.230224609375 53:0.03029627352952957 54:20.15407371520996 55:877.5260620117188 56:0.02296692319214344
1 0:-179.3333282470703 1:-160 2:-242.6666717529297 3:0.7702091932296753 4:0.7595463991165161 5:0.7668307423591614 6:0.7487257122993469 7:0.758600115776062 8:0.7220797538757324 9:-188.8533325195312 10:86.66666412353516 11:1006.613342285156 12:532374.0625 13:1491705.875 14:1491705.875 15:3.721098899841309 16:3.858527421951294 17:3.858527421951294 18:-190.6666717529297 19:74.66666412353516 20:993.3333129882812 21:16113.6875 22:21074.50390625 23:29878.927734375 24:126.9397048950195 25:145.1706085205078 26:172.855224609375 27:2.035441160202026 28:-1.822078824043274 29:0.7878860831260681 30:1.957880258560181 31:-1.739098429679871 32:0.6896103024482727 33:2.071515321731567 34:-1.851590394973755 35:0.7749329209327698 36:-28.28427124023438 37:-9.42809009552002 38:184.7905731201172 39:-6676.9736328125 40:3064.12939453125 41:35589.15625 42:800 43:88.88888549804688 44:34147.5546875 45:44581976 46:9388889 47:1266588032 48:63.642333984375 49:314.4259033203125 50:0.2024080604314804 51:73.30666351318359 52:225.7307739257812 53:0.3247526288032532 54:81.12454223632812 55:1441.708129882812 56:0.05626973882317543
1 0:-206 1:-144 2:-235.3333282470703 3:0.8375435471534729 4:0.6788411736488342 5:0.8166985511779785 6:0.8081821799278259 7:0.6370351314544678 8:0.7943480014801025 9:-247.1999969482422 10:127.0933303833008 11:998.6666870117188 12:389529.6875 13:1606384.75 14:1606384.75 15:3.664206504821777 16:3.871362447738647 17:3.871362447738647 18:-246.6666717529297 19:98.66666412353516 20:957.3333129882812 21:14285.279296875 22:14574.4716796875 23:29850.484375 24:119.5210418701172 25:120.7247772216797 26:172.7729339599609 27:2.140670776367188 28:-1.87502384185791 29:0.7170692682266235 30:1.908459782600403 31:-1.780886292457581 32:0.8409804105758667 33:1.956911563873291 34:-1.574323892593384 35:0.6159074902534485 36:32.05550765991211 37:-65.99663543701172 38:-103.7089920043945 39:-8739.83984375 40:4493.427734375 41:35308.19921875 42:1027.555541992188 43:4355.5556640625 44:10755.5556640625 45:76384800 46:20190894 47:1246668928 48:46.68571090698242 49:384.7535095214844 50:0.1213392689824104 51:69.09600067138672 52:236.8483428955078 53:0.2917309999465942 54:71.81903076171875 55:1431.090209960938 56:0.05018483847379684
1 0:-193.3333282470703 1:-202 2:-203.3333282470703 3:0.7935541868209839 4:0.7166885733604431 5:0.7927882075309753 6:0.7669864296913147 7:0.7119223475456238 8:0.7657564282417297 9:-248 10:146.7200012207031 11:973.280029296875 12:323473.78125 13:1566128 14:1566128 15:3.710056304931641 16:3.863262891769409 17:3.863262891769409 18:-252 19:124 20:916 21:13947.3564453125 22:25752.5234375 23:37380.20703125 24:118.0989227294922 25:160.4759216308594 26:193.3396148681641 27:2.070012092590332 28:-1.860236644744873 29:0.7847728729248047 30:1.905032277107239 31:-1.736623406410217 32:0.7595809102058411 33:2.007004737854004 34:-1.589591026306152 35:0.5740453600883484 36:120.679557800293 37:73.53910827636719 38:250.7872009277344 39:-8768.1240234375 40:5187.33544921875 41:34410.64453125 42:14563.5556640625 43:5408 44:62894.22265625 45:76880000 46:26908448 47:1184092416 48:52.15771102905273 49:384.2192077636719 50:0.135749876499176 51:85.48403167724609 52:293.634033203125 53:0.2911244034767151 54:94.37664794921875 55:1399.609252929688 56:0.06743070483207703
1 0:-218 1:-224.6666717529297 2:-258.6666564941406 3:0.8040776252746582 4:0.7145091891288757 5:0.760053277015686 6:0.7939680814743042 7:0.70222008228302 8:0.7478061318397522 9:-260.586669921875 10:145.8666687011719 11:987.3599853515625 12:341675.6875 13:1638542.75 14:1638542.75 15:3.61966609954834 16:3.86323881149292 17:3.86323881149292 18:-285.3333435058594 19:100 20:916 21:14916.5107421875 22:29151.85546875 23:45706.68359375 24:122.1331634521484 25:170.7391357421875 26:213.7912139892578 27:2.082156419754028 28:-1.873292922973633 29:0.7652565836906433 30:1.90256941318512 31:-1.729349851608276 32:0.7820741534233093 33:2.017759561538696 34:-1.778293490409851 35:0.7599954605102539 36:-94.28090667724609 37:-118.7939376831055 38:-96.16651916503906 39:-9213.1298828125 40:5157.16552734375 41:34908.44921875 42:8888.888671875 43:14112 44:9248 45:84881760 46:26596356 47:1218599680 48:53.54358673095703 49:402.7161254882812 50:0.1329561471939087 51:89.83382415771484 52:302.6907348632812 53:0.2967841625213623 54:101.9427261352539 55:1424.412963867188 56:0.07156824320554733
1 0:-180.6666717529297 1:-169.3333282470703 2:-222 3:0.7910128831863403 4:0.6341504454612732 5:0.7839497327804565 6:0.7758898735046387 7:0.6165087223052979 8:0.7775925397872925 9:-270.0799865722656 10:138.1333312988281 11:957.5466918945312 12:308667.59375 13:1576161.875 14:1576161.875 15:3.580490589141846 16:3.863914012908936 17:3.863914012908936 18:-286.6666564941406 19:117.3333358764648 20:881.3333129882812 21:14227.4580078125 22:23161.615234375 23:44130.34765625 24:119.2789077758789 25:152.1894073486328 26:210.0722503662109 27:2.093097686767578 28:-1.853386163711548 29:0.7548630237579346 30:1.774988174438477 31:-1.567083120346069 32:0.6958215236663818 33:1.928699135780334 34:-1.610676050186157 35:0.6761751770973206 36:75.42472076416016 37:169.7056274414062 38:-37.71236038208008 39:-9548.76953125 40:4883.7509765625 41:33854.38671875 42:5688.888671875 43:28800 44:1422.22216796875 45:91179008 46:23851022 47:1146119552 48:54.50186538696289 49:413.2817077636719 50:0.1318758130073547 51:93.17014312744141 52:273.637939453125 53:0.3404869139194489 54:95.72256469726562 55:1382.43408203125 56:0.06924204528331757
1 0:-186 1:-212 2:-255.3333282470703 3:0.8125535845756531 4:0.7108320593833923 5:0.7914515137672424 6:0.7907410264015198 7:0.6858923435211182 8:0.7866746783256531 9:-262.6133422851562 10:138.0800018310547 11:987.2533569335938 12:345452.6875 13:1632300.5 14:1632300.5 15:3.64501428604126 16:3.867827415466309 17:3.867827415466309 18:-286.6666564941406 19:116 20:921.3333129882812 21:13496.087890625 22:26297.263671875 23:41786.1328125 24:116.1726608276367 25:162.164306640625 26:204.4165649414062 27:2.105307102203369 28:-1.852853775024414 29:0.7403507232666016 30:1.893724918365479 31:-1.707473754882812 32:0.7517241239547729 33:1.862956166267395 34:-1.453685402870178 35:0.5772856473922729 36:-22.62741661071777 37:16.97056198120117 38:-13.19932651519775 39:-9284.783203125 40:4881.865234375 41:34904.67578125 42:512 43:288 44:174.2222290039062 45:86207200 46:23832608 47:1218336384 48:48.84005737304688 49:402.4903869628906 50:0.121344655752182 51:88.52610778808594 52:286.0733032226562 53:0.3094525039196014 54:96.37482452392578 55:1421.953247070312 56:0.06777636706829071
1 0:-161.3333282470703 1:-146.6666717529297 2:-186 3:0.8634907007217407 4:0.7419320940971375 5:0.8361073136329651 6:0.8600243330001831 7:0.7266759872436523 8:0.8359892964363098 9:-252.6399993896484 10:106.9866638183594 11:970.719970703125 12:365137.65625 13:1547533.375 14:1547533.375 15:3.701848030090332 16:3.877444744110107 17:3.877444744110107 18:-244 19:74.66666412353516 20:938.6666870117188 21:12388.37109375 22:21566.58984375 23:26521.68359375 24:111.3030624389648 25:146.8556823730469 26:162.8547973632812 27:2.070971012115479 28:-1.750463962554932 29:0.6648240685462952 30:1.903041958808899 31:-1.736579775810242 32:0.7408658266067505 33:2.106660842895508 34:-1.77846348285675 35:0.6721429228782654 36:69.76786804199219 37:71.65348815917969 38:-65.99663543701172 39:-8932.1728515625 40:3782.5498046875 41:34320.1328125 42:4867.5556640625 43:5134.22216796875 44:4355.5556640625 45:79783712 46:14307684 47:1177871616 48:40.75204086303711 49:387.6524353027344 50:0.1051252037286758 51:72.91078186035156 52:244.6361083984375 53:0.2980377078056335 54:66.49471282958984 55:1390.02001953125 56:0.04783723503351212
1 0:-247.3333282470703 1:-363.3333435058594 2:-227.3333282470703 3:0.9394861459732056 4:0.9415290951728821 5:0.9392973184585571 6:0.9078322052955627 7:0.9042086601257324 8:0.9001284837722778 9:-306.1866760253906 10:-111.6800003051758 11:869.066650390625 12:444874.125 13:1571310.125 14:1571310.125 15:3.737740516662598 16:3.864439964294434 17:3.864439964294434 18:-288 19:-52 20:945.3333129882812 21:24349.806640625 22:111269.046875 23:101363.0078125 24:156.0442352294922 25:333.5701599121094 26:318.3755798339844 27:2.194425344467163 28:-1.817190647125244 29:0.6210125684738159 30:2.239098072052002 31:-1.99901294708252 32:0.7675960063934326 33:1.825875163078308 34:-1.455502390861511 35:0.6143118143081665 36:58.45415878295898 37:309.2413635253906 38:262.1009216308594 39:-10825.3330078125 40:-3948.484375 41:30726.146484375 42:3416.888916015625 43:95630.21875 44:68696.890625 45:117187840 46:15590528 47:944096064 48:36.04441833496094 49:483.6599731445312 50:0.07452429085969925 51:80.30873870849609 52:486.3976745605469 53:0.1651092171669006 54:78.62191009521484 55:1305.007202148438 56:0.06024634093046188
1 0:-8 1:-10.66666698455811 2:-18 3:0.9856517314910889 4:0.9755052328109741 5:0.9804497361183167 6:0.8531738519668579 7:0.8967733979225159 8:0.7662224769592285 9:-517.0133056640625 10:-657.2266845703125 11:332.9599914550781 12:207493.5625 13:1267776.375 14:1267776.375 15:3.689638137817383 16:3.901938438415527 17:3.901938438415527 18:-560 19:-752 20:264 21:14026.4892578125 22:53049.53125 23:42532.57421875 24:118.433479309082 25:230.3248291015625 26:206.2342681884766 27:2.04962944984436 28:-1.305033326148987 29:0.2559768259525299 30:2.171717882156372 31:-1.69194233417511 32:0.521936297416687 33:1.33722710609436 34:-0.3306719660758972 35:-0.04515766352415085 36:188.5618133544922 37:235.7022552490234 38:265.8721618652344 39:-18279.181640625 40:-23236.470703125 41:11771.9140625 42:35555.5546875 43:55555.5546875 44:70688 45:334128480 46:539933632 47:138577952 48:20.42046928405762 49:749.4534912109375 50:0.02724714763462543 51:35.44359970092773 52:983.1655883789062 53:0.03605049103498459 54:36.56543731689453 55:551.1365966796875 56:0.06634550541639328
1 0:-7.333333492279053 1:-8 2:-10.66666698455811 3:0.727144181728363 4:0.8442796468734741 5:0.368247777223587 6:0.6871461868286133 7:0.8385039567947388 8:0.3646544218063354 9:-563.5733032226562 10:-750.7733154296875 11:260.9599914550781 12:168386.359375 13:1302145.25 14:1302145.25 15:3.910181522369385 16:3.911924123764038 17:3.911924123764038 18:-562.6666870117188 19:-752 20:261.3333435058594 21:16.14077186584473 22:45.04961395263672 23:65.8895263671875 24:4.017557621002197 25:6.711901187896729 26:8.117236137390137 27:1.313392519950867 28:-0.4271049201488495 29:0.1132592186331749 30:1.416426062583923 31:-0.4986328780651093 32:0.08218402415513992 33:0.8693649768829346 34:0.00829403568059206 35:0.1207282990217209 36:-1.885618090629578 37:-5.656854152679443 38:-47.14045333862305 39:-19925.326171875 40:-26543.845703125 41:9226.3291015625 42:3.555555582046509 43:32 44:2222.22216796875 45:397018624 46:704575744 47:85125152 48:2.030872821807861 49:797.0303344726562 50:0.002548049669712782 51:2.472965002059937 52:1061.79248046875 53:0.002329047303646803 54:5.926962852478027 55:369.1805114746094 56:0.01605437509715557
1 0:-5.333333492279053 1:-8 2:-10.66666698455811 3:0.7237727046012878 4:0.8354001641273499 5:0.4164102673530579 6:0.7053813338279724 7:0.8284295797348022 8:0.40326327085495 9:-562.9866943359375 10:-745.9733276367188 11:259.0933227539062 12:163420.390625 13:1290558 14:1290558 15:3.910295009613037 16:3.911919593811035 17:3.911919593811035 18:-562.6666870117188 19:-744 20:258.6666564941406 21:16.43972778320312 22:51.02875137329102 23:60.76662063598633 24:4.054593563079834 25:7.143441200256348 26:7.795294761657715 27:1.471821069717407 28:-0.820398211479187 29:0.3483642637729645 30:1.18579089641571 31:-0.3136185705661774 32:0.1277592927217484 33:0.8399423956871033 34:0.03218461945652962 35:0.1293331235647202 36:-3.771236181259155 37:5.656854152679443 38:30.16988945007324 39:-19904.583984375 40:-26374.140625 41:9160.3330078125 42:14.22222232818604 43:32 44:910.2222290039062 45:396192480 46:695595264 47:83911696 48:1.995550632476807 49:796.2011108398438 50:0.00250633992254734 51:2.693201303482056 52:1055.009521484375 53:0.002552774269133806 54:6.400000095367432 55:366.5199279785156 56:0.01746153458952904
1 0:-5.333333492279053 1:-5.333333492279053 2:-8 3:0.7611651420593262 4:0.7182708382606506 5:0.6382012367248535 6:0.7519984841346741 7:0.7046133279800415 8:0.6292314529418945 9:-562.82666015625 10:-747.6799926757812 11:259.6799926757812 12:165369.546875 13:1293874.25 14:1293874.25 15:3.910807132720947 16:3.911971569061279 17:3.911971569061279 18:-562.6666870117188 19:-746.6666870117188 20:258.6666564941406 21:23.33895683288574 22:10.99755096435547 23:38.86149597167969 24:4.831040859222412 25:3.316255569458008 26:6.233899116516113 27:1.445016264915466 28:-0.6307008862495422 29:0.1856535822153091 30:1.017743706703186 31:-0.1687858998775482 32:0.1512975841760635 33:1.482896089553833 34:-1.021484017372131 35:0.5392866730690002 36:1.885618090629578 37:9.42809009552002 38:-9.42809009552002 39:-19898.927734375 40:-26434.48046875 41:9181.07421875 42:3.555555582046509 43:88.88888549804688 44:88.88888549804688 45:395967328 46:698781760 47:84292128 48:2.414769411087036 49:795.982177734375 50:0.0030336978379637 51:1.885618090629578 52:1057.3876953125 53:0.001783279702067375 54:3.597530126571655 55:367.3290405273438 56:0.009793752804398537
1 0:-7.333333492279053 1:-5.333333492279053 2:-8 3:0.7268750071525574 4:0.7463533282279968 5:0.6995782852172852 6:0.6983490586280823 7:0.7427173852920532 8:0.6886210441589355 9:-561.2266845703125 10:-746.719970703125 11:256.7999877929688 12:163562.890625 13:1285062.375 14:1285062.375 15:3.910677194595337 16:3.911914110183716 17:3.911914110183716 18:-560 19:-745.3333129882812 20:258.6666564941406 21:16.31492042541504 22:14.65469360351562 23:66.82993316650391 24:4.039173126220703 25:3.828145027160645 26:8.174957275390625 27:1.324360132217407 28:-0.4184677004814148 29:0.09412852674722672 30:1.066975831985474 31:-0.1981741338968277 32:0.1312530785799026 33:1.368518829345703 34:-0.7489253282546997 35:0.3794373571872711 36:9.42809009552002 37:13.19932651519775 38:13.19932651519775 39:-19842.359375 40:-26400.5390625 41:9079.2509765625 42:88.88888549804688 43:174.2222290039062 44:174.2222290039062 45:393719200 46:696988416 47:82432800 48:2.030872821807861 49:793.7119140625 50:0.002558702835813165 51:1.885618090629578 52:1056.033447265625 53:0.001785566564649343 54:4.216370105743408 55:363.3258666992188 56:0.01160492654889822
1 0:-5.333333492279053 1:-7.333333492279053 2:-10.66666698455811 3:0.7695247530937195 4:0.8286133408546448 5:0.6381512880325317 6:0.763267993927002 7:0.8243967294692993 8:0.6337543129920959 9:-562.933349609375 10:-750.4533081054688 11:261.0666809082031 12:168698.96875 13:1300795.625 14:1300795.625 15:3.910629510879517 16:3.911891460418701 17:3.911891460418701 18:-562.6666870117188 19:-749.3333129882812 20:261.3333435058594 21:11.10204124450684 22:34.85605621337891 23:105.7233581542969 24:3.331972599029541 25:5.90390157699585 26:10.28218650817871 27:1.450109958648682 28:-0.7273041009902954 29:0.277251660823822 30:1.399718642234802 31:-0.7321388721466064 32:0.3324109315872192 33:1.009702444076538 34:0.06477629393339157 35:-0.07540068030357361 36:-5.656854152679443 37:1.885618090629578 38:1.885618090629578 39:-19902.69921875 40:-26532.53125 41:9230.1005859375 42:32 43:3.555555582046509 44:3.555555582046509 45:396117408 46:703975232 47:85194752 48:1.554920554161072 49:796.1201171875 50:0.001953123020939529 51:2.293953418731689 52:1061.330932617188 53:0.002161392942070961 54:5.706915855407715 55:369.4404602050781 56:0.01544745732098818
1 0:-5.333333492279053 1:-8 2:-8 3:0.7651594877243042 4:0.8003729581832886 5:0.4747765064239502 6:0.7630795836448669 7:0.7985695600509644 8:0.4677698314189911 9:-563.0933227539062 10:-746.239990234375 11:260.1600036621094 12:164397.953125 13:1292886.875 14:1292886.875 15:3.910512208938599 16:3.911953449249268 17:3.911953449249268 18:-562.6666870117188 19:-746.6666870117188 20:260 21:20.13170051574707 22:44.80290222167969 23:60.12807083129883 24:4.486836433410645 25:6.693497180938721 26:7.754229545593262 27:1.143237590789795 28:0.07028058916330338 29:-0.213490292429924 30:1.645889043807983 31:-1.151419162750244 32:0.5053449869155884 33:1.039598941802979 34:-0.2329342514276505 35:0.1930263489484787 36:-5.684341886080801e-14 37:7.542472362518311 38:2.842170943040401e-14 39:-19908.35546875 40:-26383.568359375 41:9198.044921875 42:3.231174267785264e-27 43:56.88888931274414 44:8.077935669463161e-28 45:396342624 46:696092672 47:84604032 48:1.995550632476807 49:796.3565063476562 50:0.002505850745365024 51:3.200000047683716 52:1055.379516601562 53:0.003032084787264466 54:5.568163394927979 55:368.039794921875 56:0.01512924209237099
1 0:-5.333333492279053 1:-5.333333492279053 2:-5.333333492279053 3:0.8338119387626648 4:0.7569478750228882 5:0.5074719786643982 6:0.8240407705307007 7:0.7470730543136597 8:0.5069165229797363 9:-565.2266845703125 10:-746.8800048828125 11:263.0933227539062 12:165553.015625 13:1302233.875 14:1302233.875 15:3.910695791244507 16:3.911941289901733 17:3.911941289901733 18:-565.3333129882812 19:-748 20:261.3333435058594 21:29.59383201599121 22:21.14176940917969 23:38.4899787902832 24:5.440021514892578 25:4.598017692565918 26:6.204029083251953 27:1.322143912315369 28:-0.3890417516231537 29:0.0667368471622467 30:1.42315411567688 31:-0.77085942029953 32:0.3477621376514435 33:0.8879491686820984 34:0.1047539636492729 35:0.00743563286960125 36:11.31370830535889 37:-7.542472362518311 38:-39.59798049926758 39:-19983.78125 40:-26406.1953125 41:9301.75390625 42:128 43:56.88888931274414 44:1568 45:399351488 46:697287168 47:86522624 48:2.198989629745483 49:799.3844604492188 50:0.002750853542238474 51:2.133333444595337 52:1056.265258789062 53:0.002019694540649652 54:4.283300876617432 55:372.1468811035156 56:0.01150970533490181
1 0:-5.333333492279053 1:-5.333333492279053 2:-8 3:0.8229331970214844 4:0.7700574994087219 5:0.7401958107948303 6:0.7763984203338623 7:0.747586727142334 8:0.7072947025299072 9:-563.2533569335938 10:-749.3866577148438 11:260.2666625976562 12:166981.703125 13:1298328 14:1298328 15:3.909754037857056 16:3.911913156509399 17:3.911913156509399 18:-562.6666870117188 19:-749.3333129882812 20:261.3333435058594 21:28.23836708068848 22:20.16943359375 23:120.1632690429688 24:5.313978672027588 25:4.491039276123047 26:10.96190071105957 27:1.416799306869507 28:-0.4323810040950775 29:0.01588277891278267 30:1.064041256904602 31:-0.03508131578564644 32:-0.02905117347836494 33:1.016051054000854 34:-0.05467991158366203 35:0.03984871134161949 36:-5.656854152679443 37:-5.656854152679443 38:-18.85618019104004 39:-19914.01171875 40:-26494.8203125 41:9201.81640625 42:32 43:32 44:355.5555419921875 45:396567904 46:701975488 47:84673424 48:2.293953418731689 49:796.5919189453125 50:0.002879709471017122 51:2.231093406677246 52:1059.80908203125 53:0.002105184365063906 54:6.03397798538208 55:368.343017578125 56:0.0163814090192318
1 0:-5.333333492279053 1:-8 2:-10.66666698455811 3:0.7224932312965393 4:0.8064842820167542 5:0.6536847352981567 6:0.7111532092094421 7:0.8033112287521362 8:0.6534626483917236 9:-562.5599975585938 10:-751.0933227539062 11:262.5599975585938 12:170809.765625 13:1303707.375 14:1303707.375 15:3.910102128982544 16:3.911846399307251 17:3.911846399307251 18:-562.6666870117188 19:-749.3333129882812 20:261.3333435058594 21:22.0473461151123 22:59.09768676757812 23:112.9679794311523 24:4.695460319519043 25:7.687501907348633 26:10.62864017486572 27:1.226261138916016 28:-0.3389661312103271 29:0.1126383244991302 30:1.603237628936768 31:-0.9313590526580811 32:0.3280829191207886 33:1.078957557678223 34:-0.08429111540317535 35:0.004854389932006598 36:1.70530256582424e-13 37:-9.42809009552002 38:43.36921691894531 39:-19889.5 40:-26555.16015625 41:9282.8974609375 42:2.908056841006738e-26 43:88.88888549804688 44:1880.888916015625 45:395592192 46:705176512 47:86172192 48:2.71947717666626 49:795.6024780273438 50:0.003418135456740856 51:3.351948022842407 52:1062.255615234375 53:0.003155500395223498 54:6.321743965148926 55:371.5601806640625 56:0.01701405085623264
1 0:-8 1:-8 2:-10.66666698455811 3:0.7340208292007446 4:0.8183619379997253 5:0.6857514977455139 6:0.7269688248634338 7:0.8141227960586548 8:0.676848828792572 9:-564.5333251953125 10:-750.933349609375 11:261.4933471679688 12:168137.96875 13:1304946 14:1304946 15:3.910527229309082 16:3.911805152893066 17:3.911805152893066 18:-565.3333129882812 19:-749.3333129882812 20:261.3333435058594 21:25.6145133972168 22:66.17687225341797 23:75.58385467529297 24:5.061078071594238 25:8.134916305541992 26:8.693897247314453 27:1.420952796936035 28:-0.6177385449409485 29:0.1966777443885803 30:1.673104047775269 31:-0.986960232257843 32:0.313806563615799 33:1.074389576911926 34:-0.3860284388065338 35:0.310467541217804 36:-5.656854152679443 37:11.31370830535889 38:5.656854152679443 39:-19959.267578125 40:-26549.501953125 41:9245.185546875 42:32 43:128 44:32 45:398372352 46:704876096 47:85473456 48:2.414769411087036 49:798.3984985351562 50:0.003024516394361854 51:3.287687540054321 52:1062.0361328125 53:0.003095645690336823 54:4.446221828460693 55:369.98095703125 56:0.01201743446290493
1 0:-8 1:-8 2:-13.33333301544189 3:0.7351431846618652 4:0.8585571646690369 5:0.780575692653656 6:0.7090666890144348 7:0.8275862336158752 8:0.7736042737960815 9:-563.2000122070312 10:-746.6666870117188 11:258.9333190917969 12:163638.421875 13:1291820.625 14:1291820.625 15:3.910811901092529 16:3.911845922470093 17:3.911845922470093 18:-562.6666870117188 19:-746.6666870117188 20:257.3333435058594 21:21.76870727539062 22:42.08616638183594 23:108.9160995483398 24:4.665694713592529 25:6.487385272979736 26:10.43628787994385 27:1.177907824516296 28:-0.08199837803840637 29:-0.09579759836196899 30:1.707607507705688 31:-1.066173076629639 32:0.3587938845157623 33:1.005214214324951 34:-0.01540060713887215 35:0.01092886365950108 36:3.771236181259155 37:3.771236181259155 38:-16.97056198120117 39:-19912.126953125 40:-26398.65234375 41:9154.67578125 42:14.22222232818604 43:14.22222232818604 44:288 45:396492800 46:696888896 47:83808088 48:2.262741804122925 49:796.5086669921875 50:0.00284082512371242 51:2.444040298461914 52:1055.982299804688 53:0.002314470941200852 54:5.239168643951416 55:366.4409484863281 56:0.01429744344204664
1 0:-8 1:-7.333333492279053 2:-10 3:0.7882358431816101 4:0.8410563468933105 5:0.7506812214851379 6:0.7622138261795044 7:0.8265995979309082 8:0.7505020499229431 9:-561.9199829101562 10:-748.5333251953125 11:265.5466613769531 12:171648.59375 13:1303537.875 14:1303537.875 15:3.910632133483887 16:3.911900758743286 17:3.911900758743286 18:-562.6666870117188 19:-749.3333129882812 20:265.3333435058594 21:27.58530616760254 22:36.06349182128906 23:106.5476608276367 24:5.252171516418457 25:6.005288600921631 26:10.32219314575195 27:1.458007454872131 28:-0.7331105470657349 29:0.2751127481460571 30:1.198246479034424 31:-0.1639967560768127 32:-0.03401201963424683 33:1.134769558906555 34:-0.2741418480873108 35:0.1401509940624237 36:11.31370830535889 37:16.97056198120117 38:-24.51303482055664 39:-19866.873046875 40:-26464.650390625 41:9388.4921875 42:128 43:288 44:600.888916015625 45:394692608 46:700377664 47:88143792 48:2.5015549659729 49:794.7049560546875 50:0.003147778334096074 51:2.030872821807861 52:1058.617431640625 53:0.001918419962748885 54:5.805744171142578 55:375.7727966308594 56:0.01545014511793852
1 0:-10 1:-10.66666698455811 2:-12.66666698455811 3:0.8187832236289978 4:0.8363458514213562 5:0.6764827370643616 6:0.8091179728507996 7:0.8116080164909363 8:0.6677296757698059 9:-562.239990234375 10:-745.4400024414062 11:267.3599853515625 12:170340.5625 13:1302198.25 14:1302198.25 15:3.910445928573608 16:3.911872386932373 17:3.911872386932373 18:-562.6666870117188 19:-746.6666870117188 20:266.6666564941406 21:34.35392379760742 22:63.91582870483398 23:95.43691253662109 24:5.861221790313721 25:7.99473762512207 26:9.769182205200195 27:1.61154580116272 28:-1.081818342208862 29:0.4705324769020081 30:1.389008522033691 31:-0.5640318989753723 32:0.1752339154481888 33:1.216071486473083 34:-0.426319807767868 35:0.2095772176980972 36:-3.771236181259155 37:-9.42809009552002 38:20.74179840087891 39:-19878.185546875 40:-26355.283203125 41:9452.603515625 42:14.22222232818604 43:88.88888549804688 44:430.2222290039062 45:395142272 46:694600960 47:89351712 48:2.666666746139526 49:795.165283203125 50:0.003353600390255451 51:3.476907968521118 52:1054.265014648438 53:0.003297944786027074 54:5.606345653533936 55:378.3098754882812 56:0.01481945347040892
1 0:-8 1:-5.333333492279053 2:-13.33333301544189 3:0.8818382024765015 4:0.643202006816864 5:0.6036581993103027 6:0.8752093911170959 7:0.6018340587615967 8:0.6034989953041077 9:-564 10:-751.2000122070312 11:262.5066528320312 12:169616.375 13:1306145.75 14:1306145.75 15:3.910677909851074 16:3.911842584609985 17:3.911842584609985 18:-562.6666870117188 19:-752 20:261.3333435058594 21:43.31972885131836 22:16.61677932739258 23:105.1167373657227 24:6.581772327423096 25:4.07636833190918 26:10.25264549255371 27:1.504783987998962 28:-0.5000253915786743 29:-0.004734536167234182 30:1.17868971824646 31:-0.5454752445220947 32:0.3669562637805939 33:0.8956784605979919 34:0.3487899601459503 35:-0.2465045601129532 36:1.885618090629578 37:-1.885618090629578 38:-64.11101531982422 39:-19940.412109375 40:-26558.931640625 41:9281.01171875 42:3.555555582046509 43:3.555555582046509 44:4110.22216796875 45:397620000 46:705376832 47:86137184 48:2.293953418731689 49:797.6663818359375 50:0.002875830745324492 51:2.166410207748413 52:1062.370361328125 53:0.002039223210886121 54:6.912790298461914 55:371.4535522460938 56:0.01861010678112507
1 0:-4.666666507720947 1:-5.333333492279053 2:-10 3:0.8319474458694458 4:0.8366242051124573 5:0.6541241407394409 6:0.8247504234313965 7:0.8166689872741699 8:0.6485201716423035 9:-562.933349609375 10:-749.6533203125 11:263.5199890136719 12:170028.671875 13:1303573.75 14:1303573.75 15:3.910995006561279 16:3.911892175674438 17:3.911892175674438 18:-560 19:-749.3333129882812 20:262.6666564941406 21:42.15872955322266 22:16.72997665405273 23:69.56988525390625 24:6.492975234985352 25:4.090229511260986 26:8.340856552124023 27:1.265304446220398 28:-0.1708375513553619 29:-0.09435000270605087 30:1.218838572502136 31:-0.3792587518692017 32:0.1602063924074173 33:0.9876203536987305 34:0.06673817336559296 35:-0.05371864885091782 36:-9.42809009552002 37:-1.13686837721616e-13 38:-5.656854152679443 39:-19902.69921875 40:-26504.248046875 41:9316.8388671875 42:88.88888549804688 43:1.292469707114106e-26 44:32 45:396117408 46:702475136 47:86803488 48:2.639865398406982 49:796.1554565429688 50:0.003315766109153628 51:1.686548113822937 52:1060.18408203125 53:0.001590806874446571 54:4.216370105743408 55:372.8326110839844 56:0.01130901649594307
